type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,HolidayTempDesired,DesiredHolidayTemperature: 1/2 °C resolution,,,b509,0d0f00,value,,D1C,,°C,temperature
r,,,HeatingCurve,Heating curve: 1/100 resolution,,,b509,0d1000,value,,UIN,100,,Heating curve
r,,,OtShutdownLimit,OtShutdownLimit: 1 °C resolution Bedarfsabhängige Heizungsabschaltung,,,b509,0d1100,value,,UCH,,°C,temperature
r,,,BoilerMaxPreShutdown,BoilerMaxPreShutdown: 15..120min,,,b509,0d1400,value,,UCH,,min,minutes
r,,,HcFlowIncrease,HcFlowIncrease,,,b509,0d1500,value,,UCH,,K,
r,,,CircuitPeriods,CircuitPeriods,,,b509,0d1900,value,,UCH,,,
r,,,LegioProtectionEnabled,LegioProtectionEnabled: Global for all DHW circuits,,,b509,0d1a00,value,,UCH,0=no;1=yes,,
r,,,IsInStorageFilling,IsInTankFilling,,,b509,0d2000,value,,UCH,0=off;1=on,,
r,,,FrostProtectDelay,FrostProtectDelay: 1h,,,b509,0d2200,value,,UCH,,h,hours
r,,,IsInParty,IsInParty,,,b509,0d2600,value,,UCH,0=no;1=yes,,
r,,,HcPreShutdownActive,HcPreShutdownActive: One bit for each heating circuit,,,b509,0d2800,value,,UCH,,,
r,,,HcPreHeatingActive,HcPreHeatingActive: One bit for each heating circuit,,,b509,0d2900,value,,UCH,,,
r,,,InitCircuit,InitCircuit: One bit for each heating circuit,,,b509,0d2b00,value,,UCH,,,
r,,,StartOneOffFilling,StartOneOffFilling: One bit for each heating circuit,,,b509,0d2e00,value,,UCH,,,
r,,,StorageFlowTemp,TankFlowTemperature: 1°C resolution,,,b509,0d2f00,value,,UCH,,°C,temperature
r,,,HwcLoadingRequest,DhwLoadingRequest: One bit for each heating circuit,,,b509,0d3000,value,,UCH,,,
r,,,HwcLoadingEnabled,DhwLoadingEnabled: One bit for each heating circuit,,,b509,0d3100,value,,UCH,0=off;1=on,,
r,,,HwcLaggingTime,DhwLaggingTime: 3..9min 1min Auflösung,,,b509,0d3600,value,,UCH,,min,minutes
r,,,HwcLoadingDelay,DhwLoadingDelay: 0..30min / 1min,,,b509,0d3700,value,,UCH,,min,minutes
r,,,RestartBlockingTime,RestartBlockingTime,,,b509,0d3800,value,,UIN,,,
r,,,ReturnTempMax,Max_Return_Temperature,,,b509,0d3f00,value,,D2C,,°C,temperature
r,,,OutputTesting,OutputTesting,,,b509,0d4200,value,,UCH,0=off;1=on,,
r,,,OneTimeCirSwitch,OneTimeCirculationSwitch,,,b509,0d5400,value,,UCH,0=off;1=on,,
w,,service,OneTimeCirSwitch,OneTimeCirculationSwitch,,,b509,0e5400,value,,UCH,0=off;1=on,,
r,,,HwcTempMax,Max_DHW_Temperature: 1°C resolution,,,b509,0d5900,value,,UCH,,°C,temperature
r,,,Dt12,"dt1_2: Kalibrierwert T1,T2",,,b509,0d1b00,value,,D2C,,°C,temperature
w,,service,Dt12,"dt1_2: Kalibrierwert T1,T2",,,b509,0e1b00,value,,D2C,,°C,temperature
r,,,Dt56,"dt5_6: Kalibrierwert T5,T6",,,b509,0d1c00,value,,D2C,,°C,temperature
w,,service,Dt56,"dt5_6: Kalibrierwert T5,T6",,,b509,0e1c00,value,,D2C,,°C,temperature
r,,,TriggerCalibrationT1t2,"TriggerCalibration_t1t2: löst Kalibriervorgang T1,T2 aus",,,b509,0d1d00,value,,UCH,0=off;1=on,,
w,,service,TriggerCalibrationT1t2,"TriggerCalibration_t1t2: löst Kalibriervorgang T1,T2 aus",,,b509,0e1d00,value,,UCH,0=off;1=on,,
r,,,PrimaryCircuitPumpDemandByBoiler,PrimaryCircuitPumpDemandByBurner,,,b509,0d2100,value,,UCH,0=off;1=on,,
r,,,TriggerCalibrationT5t6,"TriggerCalibration_t5t6: löst Kalibriervorgang T5,T6 aus",,,b509,0d2a00,value,,UCH,0=off;1=on,,
w,,service,TriggerCalibrationT5t6,"TriggerCalibration_t5t6: löst Kalibriervorgang T5,T6 aus",,,b509,0e2a00,value,,UCH,0=off;1=on,,
r,,,InhibitT1T2T3Counting,"InhibitT1T2T3Counting: stoppt Zeitglieder t1, t2, t3",,,b509,0d3900,value,,UCH,0=off;1=on,,
r,,,StateSoftwareCode,State_Software_Code,,,b509,0d4e00,value,,ULG,,,
r,,,ApplianceCode,Appliance_Code,,,b509,0d5800,value,,UCH,,,
r,,,ForcedParameter,Forced Parameter: 0=no forcing 1=kleinste Leistung 2=mittlere Leistung 3=max. Leistung,,,b509,0da800,value,,UCH,,,
r,,,TwoPointRegulatorHysteresisHc,TwoPointRegulatorHysteresis_CH,,,b509,0db500,value,,D2C,,°C,temperature
w,,service,TwoPointRegulatorHysteresisHc,TwoPointRegulatorHysteresis_CH,,,b509,0eb500,value,,D2C,,°C,temperature
r,,,TwoPointRegulatorHysteresisHwc,TwoPointRegulatorHysteresis_DHW,,,b509,0db600,value,,D2C,,°C,temperature
w,,service,TwoPointRegulatorHysteresisHwc,TwoPointRegulatorHysteresis_DHW,,,b509,0eb600,value,,D2C,,°C,temperature
r,,,ModuleDisplayedFilling,ModuleDisplayedFilling: Schwärzungsgrad in %,,,b509,0dcc00,value,,UCH,,,
r,,,P1Voltage38,P1_Voltage_38: gemessene P1 Spannung bei 38%,,,b509,0de400,value,,UIN,100,V,
w,,service,P1Voltage38,P1_Voltage_38: gemessene P1 Spannung bei 38%,,,b509,0ee400,value,,UIN,100,V,
