type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
[Ehp_heatpumptype=2]r,,,OverpressureThreshold,Abschaltgrenze Hochdruck nach Warmwasserbereitung,,,b509,0d7701,value,,ULG,,mbar,Druck
[Ehp_heatpumptype=2]w,,service,OverpressureThreshold,Abschaltgrenze Hochdruck nach Warmwasserbereitung,,,b509,0e7701,value,,ULG,,mbar,Druck
[Ehp_heatpumptype=2]r,,,DeltaTempT6T7,Zul. Temp.Spreizung: Zul. Temp.-Spreizung: Max. zulässige Differenz der Wärmequellenein-und austrittstemperatur. Bei Überschreitung erscheint eine Fehlermeldung und der Kompressor schaltet sich ab.,,,b509,0d6e00,value,,D2C,,°C,Temperatur
[Ehp_heatpumptype=2]w,,install,DeltaTempT6T7,Zul. Temp.Spreizung: Zul. Temp.-Spreizung: Max. zulässige Differenz der Wärmequellenein-und austrittstemperatur. Bei Überschreitung erscheint eine Fehlermeldung und der Kompressor schaltet sich ab.,,,b509,0e6e00,value,,D2C,,°C,Temperatur
[Ehp_heatpumptype=2]r,,,SourceTempOutputT8Min,Einfrierschutz: Minimal zulässige Wärmequellenaustrittstemperatur,,,b509,0d7a01,value,,SCH,,°C,Temperatur
[Ehp_heatpumptype=2]w,,install,SourceTempOutputT8Min,Einfrierschutz: Minimal zulässige Wärmequellenaustrittstemperatur,,,b509,0e7a01,value,,SCH,,°C,Temperatur
[Ehp_heatpumptype=2]r,,,SourcePumpPrerunTime,"Vorlauf Quellenpumpe: Zeitspanne, um die sich die Quellenpumpe vor dem Kompressor einschaltet",,,b509,0d7600,value,,ULG,120,min,Minuten
[Ehp_heatpumptype=2]w,,install,SourcePumpPrerunTime,"Vorlauf Quellenpumpe: Zeitspanne, um die sich die Quellenpumpe vor dem Kompressor einschaltet",,,b509,0e7600,value,,ULG,120,min,Minuten
[Ehp_heatpumptype=2]r,,,FlowtempCoolingMin,Kühlungsvorlaufsollwert: Fester Vorlauftemperatursollwert für den Kühlbetrieb. Beachten Sie die Kondensationsgefahr bei niedrigen Vorlaufsolltemperaturen!,,,b509,0d7401,value,,UCH,,°C,Temperatur
[Ehp_heatpumptype=2]w,,install,FlowtempCoolingMin,Kühlungsvorlaufsollwert: Fester Vorlauftemperatursollwert für den Kühlbetrieb. Beachten Sie die Kondensationsgefahr bei niedrigen Vorlaufsolltemperaturen!,,,b509,0e7401,value,,UCH,,°C,Temperatur
