type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
*r,
*w,
*[id_sw],scan,,,,SW
r,,,Tvm,Tvm,,,b509,0d1700,value,,SIN,1000,,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Krp,Krp,,,b509,0d1800,value,,SIN,1000,,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tvp,Tvp,,,b509,0d1900,value,,SIN,1000,,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,Tp,Tp,,,b509,0d1a00,value,,SIN,1000,,"enter value in 1/1000: 25=0.025, 250=0,25, 2500=2,5"
r,,,StateMainControl,State_MainControl: Aktuelle Zustandsnummer MainControl,,,b509,0d2f00,value,,UCH,,,
r,,,StateMixerPumpControl,State_MixerPumpControl: Aktuelle Zustandsnummer MixerPumpControl,,,b509,0d3000,value,,UCH,,,
r,,,StateCircoKick,State_CircoKick: Aktuelle Zustandsnummer CircoKickControl,,,b509,0d3100,value,,UCH,,,
r,,,StateHExMonitoring,State_HExMonitoring: Aktuelle Zustandsnummer HExMonitoring,,,b509,0d3200,value,,UCH,,,
r,,,TimeTicker,TimeTicker: Sekunden des Tages,,,b509,0d3300,value,,ULG,,s,Sekunden
r,,,StLegioStopTimeCounter,Legionellenschutz Stop Zähler: End LegioProtect with Stop,,,b509,0d3e00,value,,UIN,,,
w,,service,StLegioStopTimeCounter,Legionellenschutz Stop Zähler: End LegioProtect with Stop,,,b509,0e3e00,value,,UIN,,,
r,,,StLegioAbortTimeCounter,Legionellenschutz Abbruch Zähler: End LegioProtect with Abort,,,b509,0d3f00,value,,UIN,,,
w,,service,StLegioAbortTimeCounter,Legionellenschutz Abbruch Zähler: End LegioProtect with Abort,,,b509,0e3f00,value,,UIN,,,
r,,,StFrostProtCounter,Frostschutz Zähler: FrostProtectCounter,,,b509,0d4000,value,,UIN,,,
w,,service,StFrostProtCounter,Frostschutz Zähler: FrostProtectCounter,,,b509,0e4000,value,,UIN,,,
r,,,StInstallationDate,Installationsdatum: Installation Date,,,b509,0d4100,value,,HDA:3,,,Datum
w,,service,StInstallationDate,Installationsdatum: Installation Date,,,b509,0e4100,value,,HDA:3,,,Datum
r,,,SteBusCheckFailedCounter,SteBusCheckFailedCounter: eBus Failed Counter,,,b509,0d4200,value,,UIN,,,
w,,service,SteBusCheckFailedCounter,SteBusCheckFailedCounter: eBus Failed Counter,,,b509,0e4200,value,,UIN,,,
