type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,HcName1,"Heizkreisname HK1: labelling of the first heating circuit (only A-Z,0-9,blank)",,,b509,0d3f00,value,,STR:11,,,Name des Heizkreises
w,,,HcName1,"Heizkreisname HK1: labelling of the first heating circuit (only A-Z,0-9,blank)",,,b509,0e3f00,value,,STR:11,,,Name des Heizkreises
r,,,HcName2,"Heizkreisname HK2: labelling of the second heating circuit (only A-Z,0-9,blank)",,,b509,0d3f08,value,,STR:11,,,Name des Heizkreises
w,,,HcName2,"Heizkreisname HK2: labelling of the second heating circuit (only A-Z,0-9,blank)",,,b509,0e3f08,value,,STR:11,,,Name des Heizkreises
r,,,ContactName,aucContactName,,,b509,0db400,value,,STR:13,,,"Fachhandwerker Name (nur A-Z,0-9 und Leerzeichen)"
w,,install,ContactName,aucContactName,,,b509,0eb400,value,,STR:13,,,"Fachhandwerker Name (nur A-Z,0-9 und Leerzeichen)"
r,,,PhoneNumber,Telefonnummer Fachhandwerker,,,b509,0d5400,value,,STR:13,,,"Fachhandwerker Telefonnummer (nur 0-9,- und Leerzeichen)"
w,,install,PhoneNumber,Telefonnummer Fachhandwerker,,,b509,0e5400,value,,STR:13,,,"Fachhandwerker Telefonnummer (nur 0-9,- und Leerzeichen)"
r,,,MaintenanceDate,Datum nächste Wartung,,,b509,0d5900,value,,HDA:3,,,Datum
w,,install,MaintenanceDate,Datum nächste Wartung,,,b509,0e5900,value,,HDA:3,,,Datum
r,,,LcdContrastValue,Display Kontrastwert: Einstellung des LCD-Kontrasts,,,b509,0d5a00,value,,UCH,,,
w,,,LcdContrastValue,Display Kontrastwert: Einstellung des LCD-Kontrasts,,,b509,0e5a00,value,,UCH,,,
r,,,SummerWinterTimeAdjust,Sommer/Winterzeit Umstellung,,,b509,0d5300,value,,UCH,0=off;1=auto,,enable automatic switching over to daylight saving's time (when a DCF receiver is connected to the BMU the value is set fix to ON)
w,,,SummerWinterTimeAdjust,Sommer/Winterzeit Umstellung,,,b509,0e5300,value,,UCH,0=off;1=auto,,enable automatic switching over to daylight saving's time (when a DCF receiver is connected to the BMU the value is set fix to ON)
r,,,LanguageVariant,Sprachvariante,,,b509,0d1600,value,,UCH,0=german;1=english;2=french;3=italian;4=danish;5=dutch;6=spanish;7=turkish;8=hungarian;9=russian;10=ukrainian;11=estonian;12=latvian;13=lithuanian;14=swedish;15=norwegian;16=polish;17=czech;18=croatian;19=slovakian;20=romanian;21=slovenian;22=serbian,,display language
w,,,LanguageVariant,Sprachvariante,,,b509,0e1600,value,,UCH,0=german;1=english;2=french;3=italian;4=danish;5=dutch;6=spanish;7=turkish;8=hungarian;9=russian;10=ukrainian;11=estonian;12=latvian;13=lithuanian;14=swedish;15=norwegian;16=polish;17=czech;18=croatian;19=slovakian;20=romanian;21=slovenian;22=serbian,,display language
r,,,BMUFlowTempOrVF1,Vorlauftemperaturfühler 1: value of either an externally connected flow temperature sensor or the BMU's internal flow sensor if an external sensor is missing,,,b509,0d8700,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,RoomTempOffsetSelfWarming,Offset Eigenerwärmung: room temperature intrinsic heating offset,,,b509,0d1500,value,,D2C,,°C,Temperatur
r,,,OpModeEffect,OpModeEffect,,,b509,0db800,value,,UCH,0=HC1;1=HC2;3=HC1_HC2,,selection which heating circuit is affected by changing parameters in the basic display
w,,install,OpModeEffect,OpModeEffect,,,b509,0eb800,value,,UCH,0=HC1;1=HC2;3=HC1_HC2,,selection which heating circuit is affected by changing parameters in the basic display
r,,,HydraulicSwitch,HydraulicSwitch: hydraulic switch is installed,,,b509,0db700,value,,UCH,0=no;1=yes,,
w,,install,HydraulicSwitch,HydraulicSwitch: hydraulic switch is installed,,,b509,0eb700,value,,UCH,0=no;1=yes,,
