type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
r,,,ResetYield,Rücksetzen Solarertrag,,,b509,0d4900,value,,UCH,0=off;1=on,,
w,,install,ResetYield,Rücksetzen Solarertrag,,,b509,0e4900,value,,UCH,0=off;1=on,,
r,,,ResetOperatingTimes,Rücksetzen Betriebsstunden,,,b509,0d4a00,value,,UCH,0=off;1=on,,
w,,install,ResetOperatingTimes,Rücksetzen Betriebsstunden,,,b509,0e4a00,value,,UCH,0=off;1=on,,
r,,,SolPumpPower,Leistung Solarpumpe [%],,,b509,0d4b00,value,,UCH,,kW,
w,,install,SolPumpPower,Leistung Solarpumpe [%],,,b509,0e4b00,value,,UCH,,kW,
r,,,DisableAutoSync,Deaktivierung Autosync,,,b509,0d5100,value,,UCH,0=off;1=on,,
w,,install,DisableAutoSync,Deaktivierung Autosync,,,b509,0e5100,value,,UCH,0=off;1=on,,
r,,,SolEnableDiffTempMin,min. Einschaltdiff. Solarspeicher [K],,,b509,0d5200,value,,HEX:2,,,
w,,install,SolEnableDiffTempMin,min. Einschaltdiff. Solarspeicher [K],,,b509,0e5200,value,,HEX:2,,,
r,,,SolEnableDiffTempMax,max. Einschaltdiff. Solarspeicher [K],,,b509,0d5300,value,,HEX:2,,,
w,,install,SolEnableDiffTempMax,max. Einschaltdiff. Solarspeicher [K],,,b509,0e5300,value,,HEX:2,,,
