type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
*r,
*w,
*u,
u,,,DesiredTemp,Solltemperatur,,,b509,29140e,ign,,IGN:2,,,,value,,D2C,,°C,Temperatur
r,,,IntensiveVentilation,Intensivlüftung,,,b509,0dca0d,value,,UCH,0=off;1=on,,
w,,,IntensiveVentilation,Intensivlüftung,,,b509,0eca0d,value,,UCH,0=off;1=on,,
r,,,OutsideAirTemp,Außenlufttemperatur,,,b509,0d0c0e,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
u,,,OutsideAirTemp,Außenlufttemperatur,,,b509,290c0e,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,ExitAirTemp,Exit air temperature,,,b509,0d0d0e,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
u,,,ExitAirTemp,Exit air temperature,,,b509,290d0e,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,ExhaustAirTemp,Ablufttemperatur,,,b509,0db40d,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
u,,,ExhaustAirTemp,Ablufttemperatur,,,b509,29b40d,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r,,,ExhaustAirHumidity,Abluftfeuchte,,,b509,0d8503,value,,D2C,,%,
u,,,ExhaustAirHumidity,Abluftfeuchte,,,b509,298503,ign,,IGN:2,,,,value,,D2C,,%,
r,,,SupplyAirTemp,Zulufttemperatur,,,b509,0db30d,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
u,,,SupplyAirTemp,Zulufttemperatur,,,b509,29b30d,ign,,IGN:2,,,,temp,,D2C,,°C,Temperatur,sensor,,UCH,0=ok;85=circuit;170=cutoff,,Fühlerstatus
r9,,,BypassPosition,Position Bypassklappe,,,b509,0d0b0e,value,,D2C,,%,
u,,,BypassPosition,Position Bypassklappe,,,b509,290b0e,ign,,IGN:2,,,,value,,D2C,,%,
w,,,VentDay,Set Ventilation Day,,,b522,000200ffff,
w,,,VentNight,Set Ventilation Night,,,b522,000100ffff,
w,,,VentBoost,Activate Boost Ventilation,,,b522,000300ffff,
