type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
*r,
*w,
*u,
r,,,OutsideAirTemp,Outside air temperature,,,b509,0d0c0e,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
u,,,OutsideAirTemp,Outside air temperature,,,b509,290c0e,ign,,IGN:2,,,,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ExitAirTemp,Exit air temperature,,,b509,0d0d0e,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
u,,,ExitAirTemp,Exit air temperature,,,b509,290d0e,ign,,IGN:2,,,,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ExhaustAirTemp,Exhaust air temperature,,,b509,0db40d,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
u,,,ExhaustAirTemp,Exhaust air temperature,,,b509,29b40d,ign,,IGN:2,,,,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r,,,ExhaustAirHumidity,Exhaust air humidity,,,b509,0d8503,value,,D2C,,%,
u,,,ExhaustAirHumidity,Exhaust air humidity,,,b509,298503,ign,,IGN:2,,,,value,,D2C,,%,
r,,,SupplyAirTemp,Supply air temperature,,,b509,0db30d,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
u,,,SupplyAirTemp,Supply air temperature,,,b509,29b30d,ign,,IGN:2,,,,temp,,D2C,,°C,temperature,sensor,,UCH,0=ok;85=circuit;170=cutoff,,sensor status
r9,,,BypassPosition,Bypass flap position,,,b509,0d0b0e,value,,D2C,,%,
u,,,BypassPosition,Bypass flap position,,,b509,290b0e,ign,,IGN:2,,,,value,,D2C,,%,
w,,,VentDay,Set Ventilation Day,,,b522,000200ffff,
w,,,VentNight,Set Ventilation Night,,,b522,000100ffff,
w,,,VentBoost,Activate Boost Ventilation,,,b522,000300ffff,
