type,circuit,level,name,comment,qq,zz,pbsb,id,*name,part,type,divisor/values,unit,comment
w,,,NameHc2,Circuits_Name_HC2,,,b509,0e3f08,value,,STR:10,,,labelling of the second heating circuit
r,,,NameHwc,Circuits_Name_DHW,,,b509,0d3f78,value,,STR:10,,,labelling of the domestic hot water circuit
w,,,NameHwc,Circuits_Name_DHW,,,b509,0e3f78,value,,STR:10,,,labelling of the domestic hot water circuit
r,,,HolidayRoomTemp,"HolidayRoomSetTemp: 4.5=frostprotect, room setpoint during holidays",,,b509,0d4000,value,,D1C,,°C,temperature
w,,,HolidayRoomTemp,"HolidayRoomSetTemp: 4.5=frostprotect, room setpoint during holidays",,,b509,0e4000,value,,D1C,,°C,temperature
r,,,HolidayStartPeriod,HolidayStartPeriod: start date of holidays,,,b509,0d1100,value,,HDA:3,,,date
w,,,HolidayStartPeriod,HolidayStartPeriod: start date of holidays,,,b509,0e1100,value,,HDA:3,,,date
r,,,HolidayEndPeriod,HolidayEndPeriod: end date of holidays,,,b509,0d1200,value,,HDA:3,,,date
w,,,HolidayEndPeriod,HolidayEndPeriod: end date of holidays,,,b509,0e1200,value,,HDA:3,,,date
r,,,HwcOPMode,DHW_OPMode,,,b509,0d4200,value,,UCH,0=off;1=manual;2=auto,,operation mode of the domestic hot water circuit
w,,,HwcOPMode,DHW_OPMode,,,b509,0e4200,value,,UCH,0=off;1=manual;2=auto,,operation mode of the domestic hot water circuit
r,,,HwcTempDesired,DHW_DesiredTemp: setpoint of domestic hot water circuit,,,b509,0d4400,value,,D1C,,°C,temperature
w,,,HwcTempDesired,DHW_DesiredTemp: setpoint of domestic hot water circuit,,,b509,0e4400,value,,D1C,,°C,temperature
r,,,HwcQuickVetoTemp,DHW_QuickVetoTemp: manual override setpoint for the domestic hot water circuit,,,b509,0d4500,value,,D1C,,°C,temperature
r,,,HwcQuickVetoActive,DHW_QuickVetoActive: manual override of the domestic hot water circuit enabled,,,b509,0d4300,value,,UCH,0=no;1=yes,,
r,,,HwcManualOPTempDesired,DHW_ManualOPSetpoint: setpoint of domestic hot water circuit in manual operation mode,,,b509,0d4c00,value,,D1C,,°C,temperature
w,,,HwcManualOPTempDesired,DHW_ManualOPSetpoint: setpoint of domestic hot water circuit in manual operation mode,,,b509,0e4c00,value,,D1C,,°C,temperature
r,,,SummerWinterTimeAdjust,SummerWinterTimeAdjust: enable automatic switching over to daylight saving's time (when a DCF receiver is connected to the BMU the value is set fix to ON),,,b509,0d5300,value,,UCH,0=off;1=on,,
w,,,SummerWinterTimeAdjust,SummerWinterTimeAdjust: enable automatic switching over to daylight saving's time (when a DCF receiver is connected to the BMU the value is set fix to ON),,,b509,0e5300,value,,UCH,0=off;1=on,,
r,,,DisplayedHc1RoomTempDesired,"DisplayedHK1RoomSetpoint: 0= >5°C, currently displayed room temperature setpoint",,,b509,0d9600,value,,D1C,,°C,temperature
r,,,RoomTempCorrection,RoomTempCorrection: room temperature correction,,,b509,0d5700,value,,SCH,2,K,
w,,install,RoomTempCorrection,RoomTempCorrection: room temperature correction,,,b509,0e5700,value,,SCH,2,K,
r,,,OutsideTempOffset,OutDoorTempCorr: outside temperature correction,,,b509,0d5800,value,,SCH,2,K,
w,,install,OutsideTempOffset,OutDoorTempCorr: outside temperature correction,,,b509,0e5800,value,,SCH,2,K,
r,,,FrostOverRideTime,FrostOverRideTime: delay before frost protection is activated,,,b509,0d1a00,value,,UCH,,h,hours
w,,install,FrostOverRideTime,FrostOverRideTime: delay before frost protection is activated,,,b509,0e1a00,value,,UCH,,h,hours
r,,,BaseDisplay,BaseDisplay,,,b509,0d2e00,value,,UCH,0=off;1=HC1;2=HC2,,selection which heating circuit's parameters are shown in the basic display
r,,,Hc1RoomTempSwitchOn,HC1_RoomTempSwitchOn,,,b509,0d3400,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the first heating circuit
w,,install,Hc1RoomTempSwitchOn,HC1_RoomTempSwitchOn,,,b509,0e3400,value,,UCH,0=off;1=modulating;2=thermostat,,room temperature modulation of the first heating circuit
r,,,Hc1MinimalFlowTempDesired,HC1_MinimalFlowSetpoint: minimum flow temperature setpoint (end emphasis) of the first heating circuit,,,b509,0d3500,value,,D1C,,°C,temperature
w,,install,Hc1MinimalFlowTempDesired,HC1_MinimalFlowSetpoint: minimum flow temperature setpoint (end emphasis) of the first heating circuit,,,b509,0e3500,value,,D1C,,°C,temperature
r,,,Hc1HcType,HC1_HCType,,,b509,0d3a00,value,,UCH,0=disabled;1=burnercircuit,,type of the first heating circuit
w,,install,Hc1HcType,HC1_HCType,,,b509,0e3a00,value,,UCH,0=disabled;1=burnercircuit,,type of the first heating circuit
